,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot,actor
419,tt7766378,The Electric State,The Electric State,\N,\N,"Action,Adventure,Drama",,,"Based on the graphic novel of the same name by Simon Stålenhag, the story takes place in a reimagined version of 1997. With humans isolated in their VR helmets and a continuing battle against a strange breed of monstruous drones in the wake of a technological meltdown, a teenage girl named Michelle and a robot travel the West Coast of the U.S in search of the girl's missing brother.",
420,tt7959026,The Mule,The Mule,2018,116,"Crime,Drama,Thriller",7.0,142184.0,"Clint Eastwood stars as Earl Stone, a man who is ninety years old, broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he's just signed on as a drug courier for a Mexican cartel. He does well, so well, in fact, that his cargo increases exponentially, and Earl is assigned a handler. But he isn't the only one keeping tabs on Earl. The mysterious new drug mule has also hit the radar of hard-charging D.E.A. Agent Colin Bates (Bradley Cooper). And even as his money problems become a thing of the past, Earl's past mistakes start to weigh heavily on him, and it's uncertain if he'll have time to right those wrongs before law enforcement, or the cartel's enforcers, catch up to him.",
421,tt7975244,Jumanji: The Next Level,Jumanji: The Next Level,2019,123,"Action,Adventure,Comedy",6.7,260822.0,"The gang is back but the game has changed. As they return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored, from the arid deserts to the snowy mountains, in order to escape the world's most dangerous game.",Dwayne Johnson
422,tt7978758,Apollo 10½: A Space Age Childhood,Apollo 10 1/2: A Space Age Adventure,2022,97,"Adventure,Animation,Drama",7.2,10214.0,"The story of the first moon landing in the summer of 1969 from two interwoven perspectives. It both captures the astronaut and mission control view of the triumphant moment, and the lesser-seen bottom up perspective of what it was like from an excited kid's perspective, living near NASA but mostly watching it on TV like hundreds of millions of others. It's ultimately both an exacting re-creation of this special moment in history and a kid's fantasy about being plucked from his average life in suburbia to secretly train for a covert mission to the moon.",Jack Black
423,tt7991608,Red Notice,Red Notice,2021,118,"Action,Comedy,Thriller",6.3,287682.0,"When an Interpol-issued Red Notice--the highest-level warrant to hunt and capture the world's most wanted--goes out, the FBI's top profiler, John Hartley (Dwayne Johnson), is on the case. His global pursuit lands him smack-dab in the middle of a daring heist where he's forced to partner with the world's greatest art thief, Nolan Booth (Ryan Reynolds), in order to catch the world's most wanted art thief, ""The Bishop"" (Gal Gadot). The high-flying adventure that ensues takes the trio around the world, across the dance floor, trapped in a secluded prison, into the jungle and, worst of all for them, constantly into one another's company.",Dwayne Johnson
424,tt8009428,Hustle,Hustle,2022,117,"Comedy,Drama,Sport",7.3,129900.0,"After being fired, pro basketball scout, Stanley Sugerman, is excited, for the first time in a very long while, when he serendipitously discovers Spanish amateur baller, Bo Cruz, playing in a park outside Madrid. Fueled with new-found purpose, Stanley makes it his mission to groom Bo for the NBA as he believes they both can make it.",
425,tt8009744,Worth,What Is Life Worth,2020,118,"Biography,Drama,History",6.8,16084.0,"Following the horrific 2001 attacks on the World Trade Center and Pentagon, Congress appoints attorney and renowned mediator Kenneth Feinberg (Michael Keaton) to lead the September 11th Victim Compensation Fund. Assigned with allocating financial resources to the victims of the tragedy, Feinberg and his firm's head of operations, Camille Biros (Amy Ryan), face the impossible task of determining the worth of a life to help the families who had suffered incalculable losses. When Feinberg locks horns with Charles Wolf (Stanley Tucci), a community organizer mourning the death of his wife, his initial cynicism turns to compassion as he begins to learn the true human costs of the tragedy.",Stanley Tucci
426,tt8079510,The Secret of Karma,The Secret of Karma,2020,90,Romance,6.6,95.0,"Unbelievable true story about man who clinically died two times and became homeless while trying to film his experience. A philanthropist Milan Friedrich building flying saucer moved the man to his home for three years to fulfill his dream. Homeless man plays himself, and all his family like he has seen during the clinical death. He makes strange costumes and make up to mirror his memories.",
427,tt8114980,Willy's Wonderland,Willy's Wonderland,2021,88,"Action,Comedy,Horror",5.5,32285.0,"A quiet loner (Nic Cage) finds himself stranded in a remote town when his car breaks down. Unable to pay for the repairs he needs, he agrees to spend the night cleaning Willy's Wonderland, an abandoned family fun center. But this wonderland has a dark secret that the ""The Janitor"" is about to discover. He soon finds himself trapped inside Willy's and locked in an epic battle with the possessed animatronic mascots that roam the halls. To survive, he must fight his way through each of them.",Nicolas Cage
428,tt8206668,Bad Education,Bad Education,2019,108,"Biography,Comedy,Crime",7.1,41591.0,"A Long Island school superintendent and his assistant are credited with bringing the district unprecedented prestige. Frank is a master of positive messaging, whether before an audience of community leaders or in an office with a concerned student or parent. That changes when a student reporter uncovers an embezzlement scheme of epic proportions, prompting Frank to devise an elaborate cover-up.",Hugh Jackman
429,tt8323120,The Truth,La vérité,2019,106,Drama,6.5,7197.0,"Fabienne is a star; a star of French cinema. She reigns amongst men who love and admire her. When she publishes her memoirs, her daughter Lumir returns from New York to Paris with her husband and young child. The reunion between mother and daughter will quickly turn to confrontation: truths will be told, accounts settled, loves and resentments confessed.",Ethan Hawke
430,tt8367814,The Gentlemen,The Gentlemen,2019,113,"Action,Comedy,Crime",7.8,356777.0,"A talented American graduate of Oxford, using his unique skills, and audacity, creates a marijuana empire using the estates of impoverished British aristocrats. However, when he tries to sell his empire to a fellow American billionaire, a chain of events unfolds, involving blackmail, deception, mayhem and murder between street thugs, Russian oligarchs, Triad gangsters and gutter journalists.",Matthew McConaughey
431,tt8368406,Vivarium,Vivarium,2019,97,"Horror,Mystery,Sci-Fi",5.8,63351.0,"A young couple is thinking about buying their starter home. And to this end, they visit a real estate agency where they are received by a strange sales agent, who accompanies them to a new, mysterious, peculiar housing development to show them a single-family home. There they get trapped in a surreal, maze-like nightmare.",Jesse Eisenberg
432,tt8373206,About My Father,About My Father,2023,89,Comedy,,,"The hottest comic in America, Sebastian Maniscalco joins forces with legendary Italian-American and two-time Oscar winner, Robert De Niro, in the new comedy ABOUT MY FATHER. The film centers around Sebastian (Maniscalco) who is encouraged by his fiance (Leslie Bibb) to bring his immigrant, hairdresser father, Salvo (De Niro), to a weekend get-together with her super-rich and exceedingly eccentric family (Kim Cattrall, Anders Holm, Brett Dier, David Rasche). The weekend develops into what can only be described as a culture clash, leaving Sebastian and Salvo to discover that the great thing about family is everything about family.",Robert De Niro
433,tt8385148,Hitman's Wife's Bodyguard,Hitman's Wife's Bodyguard,2021,100,"Action,Comedy,Crime",6.1,98302.0,"The world's most lethal odd couple - bodyguard Michael Bryce and hitman Darius Kincaid - are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman. Joining in the fun and deadly mayhem is Morgan Freeman as - well, you'll have to see.",Samuel L. Jackson
434,tt8404614,The Two Popes,The Two Popes,2019,125,"Biography,Comedy,Drama",7.6,127492.0,"An intimate story of one of the most dramatic transitions of power in the last 2,000 years. Frustrated with the direction of the church, Cardinal Bergoglio (Jonathan Pryce) requests permission to retire in 2012 from Pope Benedict (Anthony Hopkins). Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church. Behind Vatican walls, a struggle commences between both tradition and progress, guilt and forgiveness, as these two very different men confront their pasts in order to find common ground and forge a future for a billion followers around the world. Inspired by true events.",Anthony Hopkins
435,tt8417168,Rally Road Racers,Rally Road Racers,2023,93,"Animation,Comedy,Family",,,"The film tells the inspiring story of a slow-moving mammal with a need for speed. To save his grandmother's home from demolition, young Zhi wages a bet with Vainglorious, the reigning champion of the rally car circuit. With help from a former racing champion, Zhi enters the four-day Silk Road Rally in hopes of winning the cup and living out his racing dreams.",J.K. Simmons
436,tt8456190,Seal Team,Seal Team,2021,101,"Action,Animation,Comedy",5.6,1596.0,"After his best friend is killed in a shark attack, Quinn, a lovable yet tenacious seal assembles a SEAL TEAM to fight back against a gang of sharks overtaking the neighborhood. But this merry band of international seals are not at all trained for such a mission. They seek the help of a much more skillful combatant, Claggart, but even his tricks and flips can't whip these guys into shape. However, with a little bit of ingenuity, intelligence and a lot of heart, our SEAL TEAM may actually be able to bring peace back to their undersea community.",J.K. Simmons
437,tt8535180,Kill Chain,Kill Chain,2019,91,"Action,Thriller",5.0,5207.0,"A hotel room shootout between two assassins kicks off a long night of bodies falling like dominoes, as we follow a chain of crooked cops, gangsters, hitmen, a femme Fatale and an ex-mercenary through a confluence of murder, betrayal, revenge and redemption.",Nicolas Cage
438,tt8544498,The Way Back,The Way Back,2020,108,"Drama,Sport",6.7,49124.0,"Back in high school, Jack Cunningham had everything going for him. A basketball phenom, he could have punched his ticket to college or even the pros, but, instead, he chose to walk away from the game, forfeiting his future. Jack's glory days are long gone...but, as it turns out, not forgotten. Years later, he gets the chance to take back his life when he is asked to coach the struggling basketball team at his alma mater. Jack reluctantly accepts, surprising no one more than himself, and as the boys start to come together as a team and win, he may get his last shot at redemption.",Ben Affleck
439,tt8629748,Spenser Confidential,Spenser Confidential,2020,111,"Action,Comedy,Crime",6.2,92032.0,"Spenser (Mark Wahlberg), an ex-cop better known for making trouble than solving it, just got out of prison and is leaving Boston for good. But first he gets roped into helping his old boxing coach and mentor Henry (Alan Arkin) with a promising amateur. That's Hawk (Winston Duke), a brash, no-nonsense MMA fighter convinced he'll be a tougher opponent than Spenser ever was. When two of Spenser's former colleagues turn up murdered, he recruits Hawk and his foul-mouthed ex-girlfriend Cissy (Iliza Shlesinger) to help him investigate and bring the culprits to justice. Inspired by Robert B. Parker's Wonderland, a best-selling novel by Ace Atkins.",Mark Wahlberg
440,tt8695030,The Dead Don't Die,The Dead Don't Die,2019,104,"Comedy,Fantasy,Horror",5.4,81548.0,"As the warm, bright sun refuses to set, and a series of equally perplexing events start to take place, the world, and the blissfully unsuspecting residents of the sleepy town of Centerville, are about to face the effects of corporate greed. Then, as the stone-faced police officers, Chief Cliff Robertson and Officer Ronnie Peterson, stop for doughnuts and coffee at the town's diner, unusual activity in the moon-lit cemetery and a blood-soaked scene of carnage could only mean one thing: this is the work of flesh-eating zombies. Before long, Officer Mindy Morrison and the glacially beautiful, katana-wielding undertaker, Zelda Winston, join the team of defenders, as hordes of relentless, ravenous undead swarm into the once-peaceful town craving meat. More and more, humans are at risk of becoming an endangered species. What happens when the dead just don't want to die?",Bill Murray
441,tt8721424,"tick, tick... BOOM!","tick, tick...BOOM!",2021,120,"Biography,Comedy,Drama",7.5,110790.0,"The film follows Jon (Andrew Garfield), a young theater composer who's waiting tables at a New York City diner in 1990 while writing what he hopes will be the next great American musical. Days before he's due to showcase his work in a make-or-break performance, Jon is feeling the pressure from everywhere: from his girlfriend Susan, who dreams of an artistic life beyond New York City; from his friend Michael, who has moved on from his dream to a life of financial security; amidst an artistic community being ravaged by the AIDS epidemic. With the clock ticking, Jon is at a crossroads and faces the question everyone must reckon with: What are we meant to do with the time we have?",Andrew Garfield
442,tt8790086,Kraven the Hunter,Kraven the Hunter,2023,\N,"Action,Adventure,Sci-Fi",,,"Kraven looks for love on his new reality show ""Who's Kraven A Piece?"" Watch as Kraven entertains beauties from around the world on the most adventurous dates like spelunking with vampire bats to hunting endangered politicians. You'll laugh, you'll cry, you'll feel uncomfortable as you watch Kraven get dirty on many a freshly skinned hide. All that and more this summer",Russell Crowe
443,tt8847712,The French Dispatch,The French Dispatch,2020,107,"Comedy,Drama,Romance",7.1,130998.0,"Faced with the impending dissolution of The French Dispatch, a factual weekly report on various subjects, old-school editor-in-chief Arthur Howitzer Jr. assembles the crème de la crème of the magazine's loyal expatriate journalists for one final issue. Against the backdrop of picturesque Ennui-sur-Blasé, Paris, France, three main articles unfold, pivoting around tormented genius artists, statuesque prison officers, flamboyant critics, moody idealists, conflicted ace reporters, legendary chefs, and, of course, the police.",Adrien Brody
444,tt8912936,DC League of Super-Pets,DC League of Super-Pets,2022,105,"Action,Adventure,Animation",7.2,68194.0,"When the Justice League are captured by Lex Luthor, Superman's dog, Krypto, forms a team of shelter-pets who were given super-powers: A hound named Ace, who becomes super-strong, a pig named PB, who can grow to giant-size, a turtle named Merton, who becomes super-fast, and a squirrel named Chip, who gains electric-powers.",Dwayne Johnson
445,tt8917520,The King,The King,\N,\N,"Action,Biography,Drama",,,"Kamehameha is the legendary king who was the first to unite the warring Hawaiian islands, which fulfilled the prophecy that surrounded his fabled life since birth. He took control of Hawaii's destiny, and gave the islanders leverage in advancing the culture in trading with the foreign ships from Europe that began showing up on the shores of islands that must have seemed like paradise, albeit a sometimes dangerous one as explorers like Simon Metcalfe and Captain James Cook discovered before Kamehameha forcibly unified the islands.",Dwayne Johnson
446,tt8936646,Extraction,Extraction,2020,116,"Action,Thriller",6.7,211588.0,"In an underworld of weapons dealers and traffickers, a young boy becomes the pawn in a war between notorious drug lords. Trapped by kidnappers inside one of the world's most impenetrable cities, his rescue beckons the unparalleled skill of a mercenary named Tyler Rake, but Rake is a broken man with nothing to lose, harboring a death wish that makes an already deadly mission near impossible.",Chris Hemsworth
447,tt8946378,Knives Out,Knives Out,2019,130,"Comedy,Crime,Drama",7.9,721378.0,"When renowned crime novelist Harlan Thrombey (Christopher Plummer) is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc (Daniel Craig) is mysteriously enlisted to investigate. From Harlan's disfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",Daniel Craig
448,tt8999762,The Brutalist,The Brutalist,\N,\N,Drama,,,"When visionary architect László Toth and his wife Erzsébet flee Europe to rebuild their legacy and witness the birth of modern America, their lives are changed forever by a mysterious and wealthy client. The seemingly charming industrialist Harrison Van Buren offers László and his family the American Dream on a silver platter, commissioning him to design a grand modernist monument and help shape the landscape of the country he now calls home. It will be the most ambitious project of his career, one that will take László and Erzsébet to both monumental heights and devastating lows.",Adrien Brody
449,tt9013340,Fool's Paradise,Fool's Paradise,2023,97,Comedy,,,"Fool's Paradise is a satirical comedy following a down-on-his-luck publicist (Ken Jeong), who gets his lucky break when he discovers a man recently released from a mental health facility (Day) looks just like a method actor who refuses to leave his trailer. With the help of a powerful producer (the late Ray Liotta), Ken helps the man become a huge star, even marrying his beautiful leading lady (Kate Beckinsale). Their adventures lead them to cross paths with drunken costars (Adrien Brody), irreverent unhoused action heroes (Common), unpredictable directors (Jason Sudeikis), a super-agent (Edie Falco), and power-mad moguls (John Malkovich). Fame and fortune are not all they are cracked up to be, and the two men must fight their way back to the things that matter the most.",Adrien Brody
450,tt9055926,National Theatre Live: King Lear,National Theatre Live: King Lear,2018,227,"Drama,History",8.4,346.0,"Two aging fathers--one a King, one his courtier--reject the children who truly love them. Their blindness unleashes a tornado of pitiless ambition and treachery, and their worlds crumble. Tender, violent, moving, and shocking, King Lear is considered by many to be the greatest tragedy ever written. This will be an explosive, charged, and contemporary retelling of Shakespeare's epic masterpiece in the intimate setting of the Minerva Theatre.",Ian McKellen
451,tt9071322,Dark Waters,Dark Waters,2019,126,"Biography,Drama,History",7.6,92886.0,"Cincinnati, Ohio 1998: Up-and-coming corporate attorney Robert Bilott, a new partner at a prestigious law firm, is visited by one of his grandmother's neighbors from West Virginia. Angry farmer Wilbur O. Tennant asks him to sue chemical multinational DuPont. His cows, according to the accusation, are being poisoned by a nearby landfill. Such a mandate is actually out of the question for Bilott, because he normally represents corporations. When he drives to remote Parkersburg to see for himself, his mind changes abruptly. The lawyer sees shocking evidence of the poisoning of the cattle with his own eyes: black teeth, huge tumors and terrible deformities. With the backing of his law firm boss Tom Terp, he files a lawsuit and gains access to confidential company files. While DuPont routinely plays for time, Bilott uncovers a scandal that is also endangering the health of many people. Much to his wife's chagrin, the idealistic lawyer gets stuck in the case, putting his career and health at risk. And yet he doesn't give up.",Mark Ruffalo
452,tt9100054,The Lost Daughter,The Lost Daughter,2021,121,Drama,6.7,68826.0,"Leda is a middle-aged divorcee devoted to her work as an English teacher and to her two children. When her daughters leave home to be with their father in Canada, Leda anticipates a period of loneliness and longing. Instead, slightly embarrassed by the sensation, she feels liberated, as if her life has become lighter, easier. She decides to take a holiday by the sea, in a small coastal town in Greece. But after a few days of calm and quiet, things take a menacing turn. Leda encounters a family whose brash presence proves unsettling, at times even threatening. When a small, seemingly meaningless event occurs, Leda is overwhelmed by memories of the difficult, unconventional choices she made as a mother and their consequences for herself and her family. The seemingly serene tale of a woman's pleasant rediscovery of herself soon becomes the story of a ferocious confrontation with an unsettled past.",Ed Harris
453,tt9115530,The Eyes of Tammy Faye,The Eyes of Tammy Faye,2021,126,"Biography,Drama,Romance",6.6,36037.0,"An intimate look at the extraordinary rise, fall, and redemption of televangelist Tammy Faye Bakker. In the 1970s and '80s, Tammy Faye and her husband, Jim Bakker, rose from humble beginnings to create the world's largest religious broadcasting network and theme park, while being revered for their message of love, acceptance and prosperity. Tammy Faye was legendary for her indelible eyelashes, her idiosyncratic singing, and her eagerness to embrace people from all walks of life; however, it wasn't long before financial improprieties, scheming rivals and scandal toppled their carefully constructed empire.",Andrew Garfield
454,tt9179096,Minamata,Minamata,2020,115,Drama,7.2,21301.0,"New York, 1971. Following his celebrated days as one of the most revered photojournalists of World War II, W. Eugene Smith (Johnny Depp) has become a recluse, disconnected from society and his career. But a secret commission from Life magazine editor Robert Hayes (Bill Nighy) sends him to the Japanese coastal city of Minamata, which has been ravaged by mercury poisoning; the result of decades of gross industrial negligence by the country's Chisso Corporation. There, Smith immerses himself in the community, documenting their efforts to live with Minamata Disease and their passionate campaign to achieve recognition from Chisso and the Japanese government. Armed with only his trusted camera, Smith's images from the toxic village give the disaster a heartbreaking human dimension, and his initial assignment turns into a life-changing experience.",Johnny Depp
455,tt9206798,All Is True,All Is True,2018,101,"Biography,Drama,History",6.3,4975.0,"On 29 June 1613 in London, the Globe Theatre, run by famous playwright William Shakespeare, accidentally burns to the ground. Seriously affected, he stops writing and returns to his hometown, where his wife Anne and daughters Judith and Susanna are surprised to hear that he intends to stay there definitively, after two decades working in the capital, neglecting his sincere affections for them.",Ian McKellen
456,tt9207700,Made in Italy,Made in Italy,2020,94,"Comedy,Drama,Romance",5.9,9089.0,"Jack is getting divorced and his London art gallery building belongs to his parents-in-law so his soon-to-be ex-wife gives him one month to find the money to buy the place. He contacts his estranged artist/painter dad, Robert, and they drive down to Tuscany, Italy, to fix up and sell the country house inherited from their late wife/mom (car accident). Jack hasn't been there since he was 7 and it hasn't been used the following 20 years or so. It has a fantastic view but is in dire need of repair and paint if they want to sell it. Jack heads to the nearest town and meets cute, single divorcee Natalia, who owns and runs a restaurant there.",Liam Neeson
457,tt9383986,The Man Who Drew God,L'uomo che disegnò Dio,2022,100,Drama,5.8,215.0,"The rise and fall of a blind artist who has the extraordinary gift of making true-to-life portraits just by listening to human voices, and of becoming a TV-junk star. A fable on the need to rediscover the miraculous power of dignity in a world where media's noise has solved the problem of man's imperfection simply by removing the problem itself.",Kevin Spacey
458,tt9421570,The Guilty,The Guilty,2021,90,"Crime,Drama,Thriller",6.3,133250.0,"The film takes place over the course of a single morning in a 911 dispatch call center. Call operator Joe Baylor (Gyllenhaal) tries to save a caller in grave danger-but he soon discovers that nothing is as it seems, and facing the truth is the only way out.",Jake Gyllenhaal
459,tt9606374,On the Rocks,On the Rocks,2020,96,"Comedy,Drama,Romance",6.4,33687.0,"All it took was one long, passionate, late-night kiss on the lips to make novelist and mother-of-two Laura suspicious of her career-driven, high-reaching husband, Dean. Now, as the uncomfortable feelings of doubt and mistrust start creeping up on her, fanned by the horrible idea that the love of her life may be cheating on her, Laura reluctantly enlists the help of the impeccably dressed, semi-retired art dealer, Felix: her suave, mischievous, and effortlessly charming philanderer father. But, even though it is sometimes exhausting, we all want to be loved. And amid a persistent writer's block, Felix's innocent flirts with random women, Martini-fuelled lunches, and high-speed car chases in Manhattan's neon-lit streets, Laura needs to know. Is her life falling apart?",Bill Murray
460,tt9620288,King Richard,King Richard,2021,144,"Biography,Drama,Sport",7.5,120816.0,"Armed with a clear vision and a brazen 78-page plan, Richard Williams is determined to write his daughters, Venus and Serena, into history. Training on Compton, California's neglected tennis courts--rain or shine--the girls are shaped by their father's unyielding commitment and their mother's balanced perspective and keen intuition, defying the seemingly insurmountable odds and prevailing expectations laid before them. Based on the true story that will inspire the world, ""King Richard"" follows the uplifting journey of a family whose unwavering resolve and unconditional belief ultimately delivers two of the world's greatest sports legends.",Will Smith
461,tt9624766,Jiu Jitsu,Jiu Jitsu,2020,102,"Action,Sci-Fi,Thriller",2.9,9353.0,"When Jake Barnes, a master Jiu Jitsu fighter, refuses to face Brax, an indomitable alien creature, the future of humanity hangs in the balance. Injured and suffering from severe amnesia, Jake is captured by a military squad unequipped to fight the merciless intruder who has descended upon the planet. Jake is rescued by Wylie, and an ancient order of Jiu Jitsu fighters who must help him recover his memory and regain his strength in order to band together and defeat Brax in an epic battle that will determine the fate of mankind.",Nicolas Cage
462,tt9783600,Spiderhead,Spiderhead,2022,106,"Action,Crime,Drama",5.4,60868.0,"This is set in the near future, when convicts are offered the chance to volunteer as medical subjects in hopes of shortening their sentences. When one prisoner finds himself the test patient for a new pharmaceutical capable of generating feelings of love, he begins questioning the reality of his emotions and sets out to discover the truth.",Chris Hemsworth
463,tt9873892,They Cloned Tyrone,They Cloned Tyrone,2023,\N,"Comedy,Mystery,Sci-Fi",,,"A pulpy, sci-fi mystery caper in which an unlikely trio investigates a series of eerie events, alerting them to a nefarious conspiracy lurking directly beneath their hood. Fontaine, a neighborhood drug dealer, is shot dead by rival Isaac and then is very shocked to wake up in his bed the next morning unharmed. He and Slick Charles and Yo-Yo begin looking into the incident, and their search eventually leads them to a vast underground complex where a government backed lab is performing experiments on the local Black population. Realizing that he is an artificial clone controlled by Nixon, Fontaine initially feels despair, but decides he needs to stand up to these white institutional overlords for the sake of his neighborhood.",Jamie Foxx
464,tt0035423,Kate & Leopold,Kate & Leopold,2001.0,118,"Comedy,Fantasy,Romance",6.4,86508.0,"Kate and her actor brother live in N.Y. in the 21st Century. Her ex-boyfriend, Stuart, lives above her apartment. Stuart finds a space near the Brooklyn Bridge where there is a gap in time. He goes back to the 19th Century and takes pictures of the place. Leopold -- a man living in the 1870s -- is puzzled by Stuart's tiny camera, follows him back through the gap, and they both ended up in the present day. Leopold is clueless about his new surroundings. He gets help and insight from Charlie who thinks that Leopold is an actor who is always in character. Leopold is a highly intelligent man and tries his best to learn and even improve the modern conveniences that he encounters.",Hugh Jackman
465,tt0118852,Chinese Coffee,Chinese Coffee,2000.0,99,Drama,7.1,4458.0,"When aging, unsuccessful Greenwich Village writer Harry Levine is fired from his job as restaurant doorman, he calls on friend and mentor Jake, ostensibly to collect a long-standing debt. Harry takes the opportunity to solicits his opinion on his latest manuscript, a work of semi-fiction based on their longtime friendship. Although he initially denies having read it, Jake later attacks it on aesthetic grounds, and deep-seated feelings of betrayal and jealousy surface, resulting in a traumatic confrontation.",Al Pacino
466,tt0120681,From Hell,From Hell,2001.0,122,"Horror,Mystery,Thriller",6.7,159079.0,"It is 1888 in London, and the unfortunate poor lead horrifying lives in the city's deadliest slum, Whitechapel. Harassed by gangs and forced to walk the streets for a living, Mary Kelly and her small group of companions trudge on through this daily misery, their only consolation being that things can't get any worse. Yet things somehow do when their friend Ann is kidnapped and they are drawn into a conspiracy with links higher up than they could possibly imagine. The kidnapping is soon followed by the gruesome murder of another woman, Polly, and it becomes apparent that they are being hunted down, one by one. Sinister even by Whitechapel standards, the murder grabs the attention of Inspector Fred Abberline, a brilliant yet troubled man whose police work is often aided by his psychic abilities. Abberline becomes deeply involved with the case, which takes on personal meaning to him when he and Mary begin to fall in love. But as he gets closer to the truth, Whitechapel becomes more and more dangerous for Abberline, Mary, and the other girls. Whoever is responsible for the grisly acts is not going to give up his secret without a fight. Will they be able to survive the avenging force that has been sent after them from Hell?",Johnny Depp
467,tt0120737,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,2001.0,178,"Action,Adventure,Drama",8.8,1906467.0,"An ancient Ring thought lost for centuries has been found, and through a strange twist of fate has been given to a small Hobbit named Frodo. When Gandalf discovers the Ring is in fact the One Ring of the Dark Lord Sauron, Frodo must make an epic quest to the Cracks of Doom in order to destroy it. However, he does not go alone. He is joined by Gandalf, Legolas the elf, Gimli the Dwarf, Aragorn, Boromir, and his three Hobbit friends Merry, Pippin, and Samwise. Through mountains, snow, darkness, forests, rivers and plains, facing evil and danger at every corner the Fellowship of the Ring must go. Their quest to destroy the One Ring is the only hope for the end of the Dark Lords reign.",Ian McKellen
468,tt0120755,Mission: Impossible II,Mission: Impossible II,2000.0,123,"Action,Adventure,Thriller",6.1,350835.0,"Chimera is a deadly virus that will bear a grisly death unless you are given the antidote. The creator of Chimera is murdered and the antidote is stolen by a disavowed I.M.F. Agent, Sean Ambrose (Dougray Scott). The Impossible Mission Force, (I.M.F.), hire the skilled and charming Ethan Hunt (Tom Cruise), and the beautiful Nyah Hall (Thandie Newton), who has had her share with Ambrose. Their mission, should they choose to accept it, is to send Hall undercover to Ambrose and learn what she can for Hunt to bring down Chimera, but they will have to break into a secure lab by jumping off of buildings and dodging bullets. Its impossible.",Tom Cruise
469,tt0120824,The Shipping News,The Shipping News,2001.0,111,Drama,6.7,33405.0,"An inksetter in New York, Quoyle (Kevin Spacey) returns to his family's longtime home, a small fishing town in Newfoundland, with his young daughter, Bunny (Alyssa, Kaitlyn, and Lauren Gainer), after a traumatizing experience with her mother, Petal (Cate Blanchett), who sold her to an illegal adoption agency. Though Quoyle has had little success thus far in life, his shipping news column in the newspaper ""The Gammy Bird"" finds an audience, and his experiences in the town change his life. Then he meets the widow Wavey Prowse (Julianne Moore).",Kevin Spacey
470,tt0120903,X-Men,X-Men,2000.0,104,"Action,Adventure,Sci-Fi",7.3,625120.0,"In a world where both Mutants and Humans fear each other, Marie, better known as Rogue, runs away from home and hitches a ride with another mutant, known as Logan, a.k.a. Wolverine. Professor Charles Xavier, who owns a school for young mutants, sends Storm and Cyclops to bring them back before it is too late. Magneto, who believes a war is approaching, has an evil plan in mind, and needs young Rogue to help him.",Hugh Jackman
471,tt0120912,Men in Black II,Men in Black II,2002.0,88,"Action,Adventure,Comedy",6.2,384717.0,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIBs untarnished mission statement: protecting the earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. And now it's a race against the clock as Jay must convince Kay-who not only has absolutely no memory of his time spent with the Men In Black, but is also the only living person left with the expertise to save the galaxy-to reunite with the MIB before the earth submits to ultimate destruction.",Will Smith
472,tt0120913,Titan A.E.,Titan A.E.,2000.0,94,"Action,Adventure,Animation",6.6,62359.0,"Earth is a memory of the past; it's the 31st Century and humanity is on the brink of total annihilation, all except for one young man who holds the map to the universe's last hope: Titan. In a race against time, the human race has to find the Titan before the illusive Drej destroy it.",Matt Damon
473,tt0121164,Corpse Bride,Corpse Bride,2005.0,77,"Animation,Drama,Family",7.3,282510.0,"Set back in the late 1800s in a Victorian village, a man and woman by the names of Victor Van Dort and Victoria Everglot are betrothed because the Everglots need the money or else they'll be living on the streets and the Van Dorts want to be high in society. But when things go wrong at the wedding rehearsal, Victor goes into the woods to practice his vows. Just as soon as he gets them right, he finds himself married to Emily, the corpse bride. While Victoria waits on the other side, there's a rich newcomer that may take Victor's place. So two brides, one groom, who will Victor pick?",Johnny Depp
